cust_id,__IGNORED__,expenses
62025,512,698.58
62026,470,842.57
62027,374,697.98
62028,353,405.5
62029,957,367.07
62030,735,30.28
62031,986,620.91
62032,132,372.34
62033,302,202.57
62034,262,160.56
62035,989,984.27
62036,746,521.5
62037,941,391.06
62038,374,74.21
62039,932,904.98
62040,370,18.8
62041,713,455.59
62042,624,97.22
62043,853,938.3
62044,90,177.5
62045,797,5.51
62046,671,546.39
62047,728,410.65
62048,35,451.79
62049,593,653.56
62050,354,373.12
62051,806,133.49
62052,852,865.62
62053,655,26.27
62054,295,624.55
62055,483,840.42
62056,708,512.19
62057,938,640.3
62058,586,512.25
62059,430,839.47
62060,593,509
62061,368,118.52
62062,897,96.5
62063,627,120.61
62064,91,383.67
62065,961,394.2
62066,681,349.78
62067,177,634.8
62068,228,539.79
62069,709,985.8
62070,947,672.72
62071,402,462.21
62072,192,406.02
62073,192,630.97
62074,582,29.65
62075,5,437.38
62076,453,165.85
62077,412,644.73
62078,825,991.83
62079,341,1.18
62080,489,669.82
62081,998,240.15
62082,925,633.45
62083,305,717.03
62084,119,487.39
62085,827,965.29
62086,926,886.76
62087,741,197.35
62088,187,659.08
62089,83,775.7
62090,155,230.92
62091,221,801.35
62092,54,606.94
62093,613,885.61
62094,389,278.36
62095,8,78.11
62096,878,972.33
62097,405,381.53
62098,604,560.35
62099,142,246.58
62100,170,921.2
62101,850,843.41
62102,8,793.33
62103,887,40.63
62104,663,401.4
62105,197,728.35
62106,397,209.59
62107,108,186.02
62108,49,226.83
62109,528,182.28
62110,895,629.95
62111,837,36.97
62112,779,782.26
62113,600,4.09
62114,284,604.89
62115,641,970.4
62116,523,317.96
62117,269,165.43
62118,526,587.03
62119,856,773.28
62120,691,737.07
62121,30,641.02
62122,424,802.31
62123,115,91.76
62124,685,624.11
62125,532,655.26
62126,347,948.29
62127,415,550.89
62128,379,665.25
62129,90,860.23
62130,540,549.31
62131,217,413.11
62132,39,824.23
62133,84,12.78
62134,47,310.79
62135,968,185.86
62136,515,247.34
62137,719,512.3
62138,952,288.35
62139,289,58.13
62140,920,37.36
62141,480,402.02
62142,582,388.26
62143,202,411.97
62144,582,392.46
62145,823,608.94
62146,187,479.09
62147,78,310.35
62148,260,979.83
62149,423,26.53
62150,544,178.89
62151,324,878.56
62152,656,555.46
62153,8,834.85
62154,986,389.15
62155,319,926.17
62156,618,453.78
62157,185,489.61
62158,365,293.47
62159,754,510.97
62160,549,794.5
62161,968,305.02
62162,762,928.98
62163,187,819.19
62164,873,380.02
62165,684,519.25
62166,401,438.22
62167,308,810.34
62168,861,956
62169,219,953.39
62170,908,79.72
62171,361,386.97
62172,548,833.86
62173,608,4.53
62174,579,715.5
62175,432,185.91
62176,20,302.02
62177,389,772.78
62178,777,906.34
62179,427,887.31
62180,87,753.75
62181,6,926.5
62182,414,117.24
62183,164,824.1
62184,731,922.26
62185,780,38.41
62186,932,623.54
62187,204,258.68
62188,714,739.24
62189,60,943.95
62190,740,437.74
62191,759,865.07
62192,469,506.55
62193,413,550.98
62194,270,235.53
62195,643,393.49
62196,965,222.81
62197,688,12.66
62198,688,862.73
62199,602,87.85
62200,692,850.18
62201,697,661.65
62202,937,328.08
62203,178,301.27
62204,241,853.58
62205,320,132.03
62206,820,434.47
62207,385,98.73
62208,928,76.85
62209,486,689.22
62210,451,580.15
62211,664,612.8
62212,624,617.13
62213,106,737.45
62214,380,446.35
62215,238,356.56
62216,822,532.65
62217,913,978.53
62218,374,55.74
62219,711,739.86
62220,313,936.47
62221,29,796.84
62222,148,22.78
62223,505,267.96
62224,279,1000.8
62225,200,532.86
62226,978,581.95
62227,497,361.63
62228,433,266.23
62229,473,975.69
62230,186,340.28
62231,997,910.1
62232,106,243.51
62233,189,828.34
62234,647,508.15
62235,823,477.38
62236,848,212.88
62237,214,416.94
62238,454,530.95
62239,256,731.35
62240,383,903.6
62241,949,221.54
62242,751,547.45
62243,194,167.54
62244,980,816.31
62245,276,608.59
62246,707,731.57
62247,332,423.53
62248,163,180.82
62249,971,792.84
62250,640,997.27
62251,964,582.5
62252,701,585.17
62253,512,119.89
62254,965,389.71
62255,477,59.79
62256,845,970.3
62257,243,986
62258,424,189.09
62259,736,66.1
62260,299,963.1
62261,375,321.31
62262,550,418.93
62263,115,273.66
62264,738,913.04
62265,841,978.01
62266,16,384.87
62267,198,26.9
62268,469,241.44
62269,787,759.35
62270,442,384.37
62271,25,885.41
62272,655,64.3
62273,206,226.4
62274,393,836.87
62275,928,141.11
62276,705,896.64
62277,622,911.41
62278,879,834.73
62279,665,361.99
62280,399,705.89
62281,153,862.71
62282,340,43.88
62283,201,867.48
62284,324,805.09
62285,272,438.56
62286,186,153.41
62287,299,963.74
62288,61,851.15
62289,549,687.7
62290,79,110.15
62291,801,161.72
62292,329,427.01
62293,836,587.48
62294,307,824.73
62295,559,385.26
62296,979,229.25
62297,453,630.91
62298,637,351.56
62299,311,509.7
62300,387,195.22
62301,925,451.3
62302,451,744.52
62303,795,460.49
62304,338,753.5
62305,53,419.49
62306,632,650.05
62307,731,52.54
62308,708,265.15
62309,67,868.35
62310,632,509.1
62311,634,364.98
62312,60,14.3
62313,643,565.42
62314,898,804.51
62315,5,120.02
62316,157,617.37
62317,43,444
62318,476,814.91
62319,183,378.43
62320,200,186.64
62321,897,542.53
62322,92,424.97
62323,653,368.65
62324,19,894.68
62325,977,345.12
62326,758,16.65
62327,169,143.88
62328,319,911.13
62329,809,166.53
62330,348,133.04
62331,412,856.83
62332,932,688.45
62333,923,317.33
62334,802,621.1
62335,128,283.8
62336,91,323.91
62337,699,626.92
62338,534,926.26
62339,507,135.6
62340,142,585.27
62341,814,495.5
62342,505,541.88
62343,314,42.61
62344,136,69.51
62345,143,603.96
62346,914,496.48
62347,275,384.28
62348,443,542.28
62349,843,99.07
62350,11,686.44
62351,462,905.92
62352,765,628.4
62353,756,525.02
62354,403,671.17
62355,365,296.02
62356,855,36.53
62357,970,25.37
62358,39,83.9
62359,171,647.61
62360,406,372.21
62361,894,84.89
62362,5,306.7
62363,260,208.09
62364,82,764.99
62365,337,267.38
62366,887,555.26
62367,343,17.71
62368,290,393.05
62369,194,615.41
62370,102,29.4
62371,318,10.29
62372,569,995.84
62373,182,763.84
62374,615,863.99
62375,597,407.91
62376,346,191.09
62377,814,91.44
62378,698,933.56
62379,496,434.15
62380,445,568.07
62381,329,83.75
62382,535,751.7
62383,881,944.88
62384,551,964.96
62385,858,74.49
62386,752,249.36
62387,970,652.25
62388,960,842.75
62389,569,621.13
62390,579,105.03
62391,255,508.59
62392,153,206.06
62393,96,852.37
62394,873,851.79
62395,987,327.79
62396,569,661.93
62397,741,682.62
62398,862,513.1
62399,140,331.36
62400,165,537.34
62401,839,358.02
62402,604,34.39
62403,867,296.46
62404,905,256.99
62405,942,524.51
62406,377,642.5
62407,525,670.27
62408,675,138.04
62409,231,9.01
62410,917,603.9
62411,884,154.51
62412,384,442.33
62413,452,121.1
62414,88,108.99
62415,360,376.72
62416,528,710.85
62417,851,223.53
62418,62,987.69
62419,383,157.61
62420,598,222.8
62421,370,948.99
62422,146,405.5
62423,268,61.07
62424,386,783.19
62425,189,146.72
62426,961,506.39
62427,680,630.93
62428,784,828.49
62429,245,156.63
62430,950,79.15
62431,395,222.87
62432,286,151.04
62433,414,25.39
62434,519,619.68
62435,740,787.12
62436,37,629.75
62437,136,820.79
62438,619,867.81
62439,431,981.96
62440,905,536.7
62441,572,177.16
62442,469,443.13
62443,315,523.08
62444,850,958.95
62445,384,416.01
62446,597,578.36
62447,655,482.38
62448,968,989.96
62449,564,533.12
62450,454,172.16
62451,692,678.96
62452,741,426.47
62453,873,989.91
62454,704,935.61
62455,479,565.15
62456,248,365.12
62457,368,524.77
62458,793,787.64
62459,441,597.35
62460,734,889.47
62461,788,772.83
62462,350,647.85
62463,733,17.67
62464,281,430.3
62465,509,711.08
62466,28,317.1
62467,335,708.1
62468,922,179.46
62469,555,677.84
62470,282,974.51
62471,887,657.78
62472,54,605.57
62473,850,136.76
62474,127,821.05
62475,742,815
62476,714,379.29
62477,133,979.81
62478,137,870.4
62479,818,989.84
62480,110,228.5
62481,79,935.95
62482,948,581.11
62483,171,403.84
62484,668,79.86
62485,393,525.73
62486,741,686.71
62487,81,873.89
62488,720,802.8
62489,766,400.66
62490,261,779.56
62491,411,553.34
62492,684,905.93
62493,782,8.41
62494,988,971.49
62495,617,712.92
62496,123,75.11
62497,410,74.74
62498,515,660.71
62499,219,713.01
62500,117,97.44
62501,303,237.4
62502,571,179.83
62503,131,312.33
62504,521,115.92
62505,1000,895.13
62506,959,628.15
62507,134,872.38
62508,107,94.24
62509,461,229.09
62510,224,695.87
62511,833,604.59
62512,35,28.98
62513,295,908
62514,160,11.4
62515,826,825.27
62516,707,892.74
62517,571,518.44
62518,247,748.47
62519,927,53.25
62520,192,665.3
62521,412,431.38
62522,350,15.5
62523,481,119.03
62524,487,944.58
62525,919,370.98
62526,715,632.94
62527,496,443.57
62528,565,754.94
62529,878,512.92
62530,448,924.32
62531,323,64.14
62532,466,778.84
62533,103,733.41
62534,85,928.18
62535,94,137.29
62536,258,160.17
62537,480,400.63
62538,964,208.46
62539,142,29.11
62540,988,958.37
62541,39,35.48
62542,252,731.89
62543,296,844.22
62544,240,794.39
62545,322,585.06
62546,725,969.4
62547,171,664.23
62548,450,441.15
62549,772,543.27
62550,211,558.94
62551,574,738.79
62552,549,539.63
62553,692,240.05
62554,987,672.67
62555,693,925.3
62556,725,129.61
62557,837,892.08
62558,226,398.99
62559,156,3.58
62560,808,706.42
62561,468,170.14
62562,795,839.32
62563,821,753.35
62564,636,103.97
62565,300,858.52
62566,67,642.71
62567,671,804.02
62568,588,380.52
62569,610,643.37
62570,508,700.4
62571,495,391.05
62572,616,635.64
62573,93,84.36
62574,883,147.09
62575,192,69.71
62576,467,552.05
62577,583,666.18
62578,649,49.86
62579,226,355.45
62580,487,891.15
62581,404,145.95
62582,866,901.23
62583,578,941.51
62584,495,201.52
62585,950,145.04
62586,80,875.86
62587,915,751.19
62588,173,879.24
62589,221,593.9
62590,839,706.84
62591,307,801.37
62592,267,582.23
62593,492,436.04
62594,613,172.83
62595,873,894.95
62596,351,955.44
62597,825,73.07
62598,188,202.5
62599,848,29.77
62600,495,752.95
62601,20,547.29
62602,785,52.94
62603,60,113.81
62604,78,677.01
62605,551,907.92
62606,77,738.21
62607,361,148.87
62608,63,562.92
62609,806,155.79
62610,955,12.33
62611,928,654.75
62612,639,296.11
62613,436,722.87
62614,617,154.78
62615,412,705.44
62616,427,533.8
62617,759,664.07
62618,887,675.2
62619,216,543.24
62620,819,156.16
62621,467,922.51
62622,56,879.88
62623,547,981.43
62624,444,902.96
62625,586,802.59
62626,594,12.18
62627,550,63.07
62628,122,689.38
62629,284,151.03
62630,634,388.69
62631,641,892.44
62632,859,502.39
62633,979,663.24
62634,990,485.36
62635,611,751.73
62636,979,18.41
62637,205,479.55
62638,985,227.37
62639,765,277.36
62640,354,837.45
62641,612,403.07
62642,770,917.2
62643,239,863.9
62644,385,900.78
62645,123,146.82
62646,931,961.13
62647,560,269.28
62648,628,928.38
62649,285,400.14
62650,239,786.04
62651,643,856.37
62652,86,104.84
62653,621,179.03
62654,859,410.67
62655,22,353.49
62656,163,63.62
62657,646,465.54
62658,502,293.81
62659,285,384.72
62660,452,273.7
62661,498,648.78
62662,379,293.68
62663,797,287.54
62664,124,514.96
62665,598,142.11
62666,852,818.26
62667,657,935.76
62668,896,661.98
62669,576,530.63
62670,375,124.74
62671,151,705.65
62672,194,326.22
62673,637,439.15
62674,895,735.04
62675,615,259.5
62676,564,217.42
62677,493,852.45
62678,803,975.38
62679,818,768.49
62680,626,903.69
62681,791,381.4
62682,351,471.54
62683,566,518.49
62684,887,277.48
62685,318,416.41
62686,878,457.2
62687,288,804.79
62688,608,964.17
62689,697,400.72
62690,221,411.1
62691,659,520.81
62692,16,333.01
62693,622,855.19
62694,147,828.39
62695,485,156.59
62696,539,505.88
62697,705,586.09
62698,332,505.73
62699,289,77.56
62700,720,717.16
62701,810,153.12
62702,329,180.95
62703,181,925.17
62704,890,733.02
62705,954,432.56
62706,790,528.06
62707,342,820.07
62708,646,372.34
62709,370,104.67
62710,454,95.02
62711,252,355.89
62712,31,157.35
62713,185,975.45
62714,667,584.31
62715,486,460.09
62716,434,584.35
62717,720,934.9
62718,947,253.11
62719,490,335.45
62720,864,142.32
62721,335,780.57
62722,500,974.27
62723,675,661.73
62724,820,9.61
62725,152,432.77
62726,298,639.43
62727,649,95.71
62728,3,683.35
62729,433,847.27
62730,223,577.78
62731,461,231.3
62732,779,13.2
62733,130,507.9
62734,640,39.62
62735,511,674.98
62736,674,17.38
62737,963,818.2
62738,490,590.38
62739,319,195.66
62740,398,997.47
62741,419,521.17
62742,834,92.44
62743,80,607.63
62744,109,607.26
62745,490,334.61
62746,972,937.11
62747,457,492.19
62748,257,912.41
62749,237,909.64
62750,387,908.71
62751,658,440.57
62752,254,419.08
62753,780,883.02
62754,170,11.52
62755,914,878.93
62756,866,512.28
62757,121,813.61
62758,821,58.87
62759,240,549.55
62760,380,345.28
62761,865,18.78
62762,824,354.77
62763,917,83.61
62764,729,41.84
62765,892,917.76
62766,221,663.82
62767,368,282.1
62768,309,723.28
62769,841,268.31
62770,403,71.26
62771,348,775.29
62772,333,335.22
62773,475,954.17
62774,39,716.31
62775,484,125.52
62776,32,100.03
62777,734,882.12
62778,366,79.89
62779,988,793.46
62780,81,548.48
62781,632,273.37
62782,741,693.24
62783,835,302.96
62784,58,773.81
62785,728,562.22
62786,56,239.79
62787,819,451.09
62788,840,71.02
62789,898,155.16
62790,599,295.78
62791,132,12.34
62792,62,829.41
62793,268,784.47
62794,803,146.4
62795,716,928.1
62796,650,28.32
62797,712,432.52
62798,523,453.91
62799,765,90.71
62800,110,603.3
62801,159,963.86
62802,18,805.26
62803,724,748.74
62804,803,104.09
62805,436,169.8
62806,566,88.43
62807,482,124.82
62808,351,170.08
62809,70,507.48
62810,274,172.14
62811,454,877.43
62812,66,406.96
62813,640,270.66
62814,131,706.24
62815,807,1000.76
62816,206,6.85
62817,887,670.5
62818,520,444.39
62819,723,801.48
62820,190,197.59
62821,219,39.05
62822,363,639.98
62823,371,624.38
62824,337,245.01
62825,542,390.18
62826,467,991.31
62827,589,874.39
62828,35,88.51
62829,292,468.51
62830,854,303.55
62831,96,451.23
62832,344,357.11
62833,780,30.5
62834,150,447.63
62835,223,458.97
62836,679,775.06
62837,441,975.49
62838,103,241.86
62839,184,19.13
62840,730,968.02
62841,945,66.06
62842,101,629.97
62843,946,746.87
62844,610,893.96
62845,366,386.49
62846,117,848.01
62847,108,659.41
62848,506,294.75
62849,455,454.77
62850,244,852.7
62851,181,856.07
62852,900,34.28
62853,846,410.33
62854,361,267.88
62855,727,72.61
62856,414,483.52
62857,25,432.27
62858,829,991.73
62859,491,508.93
62860,919,319.69
62861,499,867.34
62862,718,605.43
62863,568,906.68
62864,82,279.64
62865,273,914.89
62866,926,295.88
62867,823,730.9
62868,885,91.4
62869,924,418.26
62870,808,83
62871,101,469.43
62872,872,179.72
62873,953,484.08
62874,580,901.68
62875,834,556.46
62876,340,693.96
62877,231,536.83
62878,368,249.8
62879,410,417.98
62880,781,648.09
62881,107,561.98
62882,705,331.29
62883,314,226.37
62884,157,75.45
62885,61,143.16
62886,369,9.34
62887,862,914.04
62888,530,187.02
62889,824,693.51
62890,858,958.59
62891,888,291.33
62892,652,890.35
62893,743,705.64
62894,682,351.68
62895,764,205.84
62896,870,485
62897,481,483.52
62898,654,864.15
62899,6,340.53
62900,154,464.4
62901,210,339.58
62902,997,807.03
62903,773,137.35
62904,85,226.63
62905,602,662.83
62906,435,163.86
62907,525,138.29
62908,141,205.13
62909,665,462.73
62910,546,753.54
62911,983,570.8
62912,253,723.46
62913,98,395.08
62914,750,896.11
62915,813,2.91
62916,473,898.7
62917,965,907.67
62918,345,422.44
62919,589,674.37
62920,639,380.05
62921,356,610.31
62922,89,449.33
62923,849,827.88
62924,682,616.18
62925,64,353.64
62926,203,484.92
62927,459,916.08
62928,177,728.79
62929,659,897.01
62930,241,636.06
62931,358,569.01
62932,415,520.03
62933,191,732.16
62934,80,489.56
62935,459,946.62
62936,147,203.09
62937,540,625.37
62938,330,164.76
62939,900,733.51
62940,260,690.58
62941,132,340.42
62942,600,348.9
62943,984,452.5
62944,455,650.64
62945,915,336.44
62946,179,22.65
62947,308,630.55
62948,241,639.92
62949,482,560.36
62950,556,536.56
62951,636,992.84
62952,150,646.5
62953,49,421.25
62954,683,284.55
62955,346,90.71
62956,735,810
62957,287,837.66
62958,137,429.72
62959,152,264.07
62960,872,936.99
62961,96,939.33
62962,454,501.29
62963,263,383.82
62964,744,614.13
62965,413,682.69
62966,97,122.5
62967,388,360.73
62968,86,641.35
62969,491,300.99
62970,483,307.69
62971,312,61.29
62972,967,154.67
62973,301,658.96
62974,409,908.45
62975,840,121.16
62976,244,578.06
62977,156,846.66
62978,87,5.43
62979,179,768.33
62980,142,906.87
62981,639,911.44
62982,914,969.24
62983,93,580.2
62984,865,755.44
62985,617,355.87
62986,759,653.46
62987,283,869.13
62988,744,345.36
62989,494,81.11
62990,590,659.05
62991,341,378.82
62992,87,749.53
62993,379,581.31
62994,677,643.69
62995,760,910.16
62996,260,360.76
62997,950,916.25
62998,899,604.92
62999,892,614.18
63000,440,203.95
63001,76,402.16
63002,348,497.36
63003,180,841.78
63004,140,65.64
63005,805,714.65
63006,966,965.85
63007,701,973.32
63008,306,391.32
63009,724,1.28
63010,1,175.42
63011,495,378.85
63012,730,859.43
63013,713,885.56
63014,862,55.98
63015,200,914.51
63016,306,968.42
63017,883,762.89
